date,variable,rm7,day,year,date20
2021-08-19,peak,19824.5714285714,231,2021,2020-08-19
2021-08-20,base,38602.1714285714,232,2021,2020-08-20
2021-08-20,peak,20047.6857142857,232,2021,2020-08-20
2021-08-21,base,39185.7142857143,233,2021,2020-08-21
2021-08-21,peak,20615.6714285714,233,2021,2020-08-21
2021-08-22,base,38585.2428571429,234,2021,2020-08-22
2021-08-22,peak,20068.7,234,2021,2020-08-22
2021-08-23,base,39554.5714285714,235,2021,2020-08-23
2021-08-23,peak,20542.3,235,2021,2020-08-23
2021-08-24,base,40666.8285714286,236,2021,2020-08-24
2021-08-24,peak,21351.9,236,2021,2020-08-24
2021-08-25,base,40917.7857142857,237,2021,2020-08-25
2021-08-25,peak,21678.3142857143,237,2021,2020-08-25
2021-08-26,base,42403.5571428571,238,2021,2020-08-26
2021-08-26,peak,22433.0857142857,238,2021,2020-08-26
2021-08-27,base,40925.8428571429,239,2021,2020-08-27
2021-08-27,peak,22055.3285714286,239,2021,2020-08-27
2021-08-28,base,40075.6857142857,240,2021,2020-08-28
2021-08-28,peak,21039.4714285714,240,2021,2020-08-28
2021-08-29,base,40548.5142857143,241,2021,2020-08-29
2021-08-29,peak,20710.1428571429,241,2021,2020-08-29
2021-08-30,base,40025.4285714286,242,2021,2020-08-30
2021-08-30,peak,20399.9142857143,242,2021,2020-08-30
2021-08-31,base,38229.5142857143,243,2021,2020-08-31
2021-08-31,peak,19199.9285714286,243,2021,2020-08-31
2021-09-01,base,36460.6857142857,244,2021,2020-09-01
2021-09-01,peak,18164.0285714286,244,2021,2020-09-01
2021-09-02,base,36598.0571428571,245,2021,2020-09-02
2021-09-02,peak,18378.0142857143,245,2021,2020-09-02
2021-09-03,base,37009.5857142857,246,2021,2020-09-03
2021-09-03,peak,18717.9285714286,246,2021,2020-09-03
2021-09-04,base,38506.9714285714,247,2021,2020-09-04
2021-09-04,peak,20714.5285714286,247,2021,2020-09-04
2021-09-05,base,38145.6428571429,248,2021,2020-09-05
2021-09-05,peak,21199.4571428571,248,2021,2020-09-05
2021-09-06,base,38859.6,249,2021,2020-09-06
2021-09-06,peak,21529,249,2021,2020-09-06
2021-09-07,base,40306.8,250,2021,2020-09-07
2021-09-07,peak,22251.0285714286,250,2021,2020-09-07
2021-09-08,base,40660.6857142857,251,2021,2020-09-08
2021-09-08,peak,22377.9857142857,251,2021,2020-09-08
2021-09-09,base,39784.2285714286,252,2021,2020-09-09
2021-09-09,peak,21554.9714285714,252,2021,2020-09-09
2021-09-10,base,41224.0571428571,253,2021,2020-09-10
2021-09-10,peak,22191.7857142857,253,2021,2020-09-10
2021-09-11,base,44923.6142857143,254,2021,2020-09-11
2021-09-11,peak,23334.2,254,2021,2020-09-11
2021-09-12,base,48167.7857142857,255,2021,2020-09-12
2021-09-12,peak,24553.4285714286,255,2021,2020-09-12
2021-09-13,base,48946.1571428571,256,2021,2020-09-13
2021-09-13,peak,24964.2142857143,256,2021,2020-09-13
2021-09-14,base,49601.0714285714,257,2021,2020-09-14
2021-09-14,peak,25014.7571428571,257,2021,2020-09-14
2021-09-15,base,52302.2,258,2021,2020-09-15
2021-09-15,peak,26518.2428571429,258,2021,2020-09-15
2021-09-16,base,52431.7142857143,259,2021,2020-09-16
2021-09-16,peak,26736.1857142857,259,2021,2020-09-16
2021-09-17,base,51011.7857142857,260,2021,2020-09-17
2021-09-17,peak,25917.1571428571,260,2021,2020-09-17
2021-09-18,base,50469.8714285714,261,2021,2020-09-18
2021-09-18,peak,26001.7857142857,261,2021,2020-09-18
2021-09-19,base,49781.5857142857,262,2021,2020-09-19
2021-09-19,peak,25733.6142857143,262,2021,2020-09-19
2021-09-20,base,50161.1428571429,263,2021,2020-09-20
2021-09-20,peak,25867.7428571429,263,2021,2020-09-20
2021-09-21,base,50363.7571428571,264,2021,2020-09-21
2021-09-21,peak,26304.0714285714,264,2021,2020-09-21
2021-09-22,base,50671.5428571429,265,2021,2020-09-22
2021-09-22,peak,26610.1285714286,265,2021,2020-09-22
2021-09-23,base,51318.8714285714,266,2021,2020-09-23
2021-09-23,peak,26914.1857142857,266,2021,2020-09-23
2021-09-24,base,51480.0857142857,267,2021,2020-09-24
2021-09-24,peak,26897.6285714286,267,2021,2020-09-24
2021-09-25,base,50968.7,268,2021,2020-09-25
2021-09-25,peak,26562.0857142857,268,2021,2020-09-25
2021-09-26,base,51695.0428571429,269,2021,2020-09-26
2021-09-26,peak,26546.5142857143,269,2021,2020-09-26
2021-09-27,base,52194.1428571429,270,2021,2020-09-27
2021-09-27,peak,26926.3571428571,270,2021,2020-09-27
2021-09-28,base,54603.6,271,2021,2020-09-28
2021-09-28,peak,28448.5,271,2021,2020-09-28
2021-09-29,base,53949.0142857143,272,2021,2020-09-29
2021-09-29,peak,27876.2142857143,272,2021,2020-09-29
2021-09-30,base,56047.6,273,2021,2020-09-30
2021-09-30,peak,29016.0428571429,273,2021,2020-09-30
2021-10-01,base,58944.1285714286,274,2021,2020-10-01
2021-10-01,peak,30758.9714285714,274,2021,2020-10-01
2021-10-02,base,56802.7428571429,275,2021,2020-10-02
2021-10-02,peak,29215.0428571429,275,2021,2020-10-02
2021-10-03,base,56963.6857142857,276,2021,2020-10-03
2021-10-03,peak,29574.8571428571,276,2021,2020-10-03
2021-10-04,base,57111.1571428572,277,2021,2020-10-04
2021-10-04,peak,29636.4428571429,277,2021,2020-10-04
2021-10-05,base,55484.9857142857,278,2021,2020-10-05
2021-10-05,peak,28769.5714285714,278,2021,2020-10-05
2021-10-06,base,58084.9857142857,279,2021,2020-10-06
2021-10-06,peak,30139.0285714286,279,2021,2020-10-06
2021-10-07,base,58185.4571428571,280,2021,2020-10-07
2021-10-07,peak,30216.9,280,2021,2020-10-07
2021-10-08,base,57145.5,281,2021,2020-10-08
2021-10-08,peak,29610.8857142857,281,2021,2020-10-08
2021-10-09,base,59065.0142857143,282,2021,2020-10-09
2021-10-09,peak,30630.9142857143,282,2021,2020-10-09
2021-10-10,base,58661.5,283,2021,2020-10-10
2021-10-10,peak,30321.4428571429,283,2021,2020-10-10
2021-10-11,base,59562.2428571429,284,2021,2020-10-11
2021-10-11,peak,30780.5571428571,284,2021,2020-10-11
2021-10-12,base,59957.6,285,2021,2020-10-12
2021-10-12,peak,30544.3714285714,285,2021,2020-10-12
2021-10-13,base,60562.2714285714,286,2021,2020-10-13
2021-10-13,peak,30917.0142857143,286,2021,2020-10-13
2021-10-14,base,60914.6714285714,287,2021,2020-10-14
2021-10-14,peak,30726,287,2021,2020-10-14
2021-10-15,base,63018.4571428571,288,2021,2020-10-15
2021-10-15,peak,31566.4428571429,288,2021,2020-10-15
2021-10-16,base,63980.2428571429,289,2021,2020-10-16
2021-10-16,peak,31484.2,289,2021,2020-10-16
2021-10-17,base,65100.8428571429,290,2021,2020-10-17
2021-10-17,peak,32007.8142857143,290,2021,2020-10-17
2021-10-18,base,65023.0428571429,291,2021,2020-10-18
2021-10-18,peak,31831.8857142857,291,2021,2020-10-18
2021-10-19,base,65305.4142857143,292,2021,2020-10-19
2021-10-19,peak,31916.4,292,2021,2020-10-19
2021-10-20,base,62574.6,293,2021,2020-10-20
2021-10-20,peak,30514.9285714286,293,2021,2020-10-20
2021-10-21,base,61458.9571428571,294,2021,2020-10-21
2021-10-21,peak,30529.9428571429,294,2021,2020-10-21
2021-10-22,base,58261.5,295,2021,2020-10-22
2021-10-22,peak,29152.5,295,2021,2020-10-22
2021-10-23,base,60099.0285714286,296,2021,2020-10-23
2021-10-23,peak,30195.1714285714,296,2021,2020-10-23
2021-10-24,base,57204.1142857143,297,2021,2020-10-24
2021-10-24,peak,28329.7285714286,297,2021,2020-10-24
2021-10-25,base,56920.2142857143,298,2021,2020-10-25
2021-10-25,peak,28030.5,298,2021,2020-10-25
2021-10-26,base,60940.9,299,2021,2020-10-26
2021-10-26,peak,30447.0714285714,299,2021,2020-10-26
2021-10-27,base,62059.0428571429,300,2021,2020-10-27
2021-10-27,peak,30804.8428571429,300,2021,2020-10-27
2021-10-28,base,62398.2285714286,301,2021,2020-10-28
2021-10-28,peak,30384.5285714286,301,2021,2020-10-28
2021-10-29,base,63314.3,302,2021,2020-10-29
2021-10-29,peak,30409.0142857143,302,2021,2020-10-29
2021-10-30,base,62320.5142857143,303,2021,2020-10-30
2021-10-30,peak,29837.8285714286,303,2021,2020-10-30
2021-10-31,base,65811.6714285714,304,2021,2020-10-31
2021-10-31,peak,31634.1571428571,304,2021,2020-10-31
2021-11-01,base,69576.0571428571,305,2021,2020-11-01
2021-11-01,peak,33612.4428571429,305,2021,2020-11-01
2021-11-02,base,67345.1857142857,306,2021,2020-11-02
2021-11-02,peak,32018.3714285714,306,2021,2020-11-02
2021-11-03,base,65398.8,307,2021,2020-11-03
2021-11-03,peak,31118.4428571429,307,2021,2020-11-03
2021-11-04,base,64765.4428571429,308,2021,2020-11-04
2021-11-04,peak,31214.8714285714,308,2021,2020-11-04
2021-11-05,base,66404.0571428571,309,2021,2020-11-05
2021-11-05,peak,32153.3857142857,309,2021,2020-11-05
2021-11-06,base,62634.4714285714,310,2021,2020-11-06
2021-11-06,peak,30937.4428571429,310,2021,2020-11-06
2021-11-07,base,61927.2285714286,311,2021,2020-11-07
2021-11-07,peak,30347.0857142857,311,2021,2020-11-07
2021-11-08,base,63172.5714285714,312,2021,2020-11-08
2021-11-08,peak,30439.1428571429,312,2021,2020-11-08
2021-11-09,base,63162.4285714286,313,2021,2020-11-09
2021-11-09,peak,30918.4428571429,313,2021,2020-11-09
2021-11-10,base,64531.4714285714,314,2021,2020-11-10
2021-11-10,peak,31485.1571428572,314,2021,2020-11-10
2021-11-11,base,67670.1714285714,315,2021,2020-11-11
2021-11-11,peak,32795.9,315,2021,2020-11-11
2021-11-12,base,70185.3714285714,316,2021,2020-11-12
2021-11-12,peak,34022.2714285714,316,2021,2020-11-12
2021-11-13,base,71876.2285714286,317,2021,2020-11-13
2021-11-13,peak,35002.9571428571,317,2021,2020-11-13
2021-11-14,base,72503.1857142857,318,2021,2020-11-14
2021-11-14,peak,36114.6857142857,318,2021,2020-11-14
2021-11-15,base,72593.6428571429,319,2021,2020-11-15
2021-11-15,peak,35786.8285714286,319,2021,2020-11-15
2021-11-16,base,70276.4714285714,320,2021,2020-11-16
2021-11-16,peak,33959.2714285714,320,2021,2020-11-16
2021-11-17,base,71224.9285714286,321,2021,2020-11-17
2021-11-17,peak,34759.4571428571,321,2021,2020-11-17
2021-11-18,base,69888.2142857143,322,2021,2020-11-18
2021-11-18,peak,34172.5142857143,322,2021,2020-11-18
2021-11-19,base,67185.0428571429,323,2021,2020-11-19
2021-11-19,peak,32314.0142857143,323,2021,2020-11-19
2021-11-20,base,64844.0428571429,324,2021,2020-11-20
2021-11-20,peak,30941.8142857143,324,2021,2020-11-20
2021-11-21,base,66377.3571428572,325,2021,2020-11-21
2021-11-21,peak,30776.8857142857,325,2021,2020-11-21
2021-11-22,base,66105.2142857143,326,2021,2020-11-22
2021-11-22,peak,30476.0142857143,326,2021,2020-11-22
2021-11-23,base,68512.5428571429,327,2021,2020-11-23
2021-11-23,peak,31574.1857142857,327,2021,2020-11-23
2021-11-24,base,68741.6857142857,328,2021,2020-11-24
2021-11-24,peak,30996.9857142857,328,2021,2020-11-24
2021-11-25,base,71713.9142857143,329,2021,2020-11-25
2021-11-25,peak,32315.8571428571,329,2021,2020-11-25
2021-11-26,base,75579.8,330,2021,2020-11-26
2021-11-26,peak,34567.4142857143,330,2021,2020-11-26
2021-11-27,base,81269.7428571429,331,2021,2020-11-27
2021-11-27,peak,37013.7,331,2021,2020-11-27
2021-11-28,base,84115.2714285714,332,2021,2020-11-28
2021-11-28,peak,38834.9142857143,332,2021,2020-11-28
2021-11-29,base,83146.0142857143,333,2021,2020-11-29
2021-11-29,peak,38754.7,333,2021,2020-11-29
2021-11-30,base,86147.9857142857,334,2021,2020-11-30
2021-11-30,peak,40776.2285714286,334,2021,2020-11-30
2021-12-01,base,90767.4714285714,335,2021,2020-12-01
2021-12-01,peak,43253.1857142857,335,2021,2020-12-01
2021-12-02,base,93117.1714285714,336,2021,2020-12-02
2021-12-02,peak,43970.7,336,2021,2020-12-02
2021-12-03,base,94298.6142857143,337,2021,2020-12-03
2021-12-03,peak,44529.9428571429,337,2021,2020-12-03
2021-12-04,base,91904.1714285714,338,2021,2020-12-04
2021-12-04,peak,43222.1571428571,338,2021,2020-12-04
2021-12-05,base,90498.3285714286,339,2021,2020-12-05
2021-12-05,peak,42808.8571428571,339,2021,2020-12-05
2021-12-06,base,92570.8428571428,340,2021,2020-12-06
2021-12-06,peak,43730.8285714286,340,2021,2020-12-06
2021-12-07,base,93659.4142857143,341,2021,2020-12-07
2021-12-07,peak,43865.7571428571,341,2021,2020-12-07
2021-12-08,base,90008.9857142857,342,2021,2020-12-08
2021-12-08,peak,41668.6571428571,342,2021,2020-12-08
2021-12-09,base,87708.9,343,2021,2020-12-09
2021-12-09,peak,40944.8428571429,343,2021,2020-12-09
2021-12-10,base,86386.4142857143,344,2021,2020-12-10
2021-12-10,peak,39901.6,344,2021,2020-12-10
2021-12-11,base,85199.5714285715,345,2021,2020-12-11
2021-12-11,peak,39672.6571428571,345,2021,2020-12-11
2021-12-12,base,80945.0142857143,346,2021,2020-12-12
2021-12-12,peak,37499.4714285714,346,2021,2020-12-12
2021-12-13,base,79685.7714285714,347,2021,2020-12-13
2021-12-13,peak,36513.3,347,2021,2020-12-13
2021-12-14,base,76833.6428571429,348,2021,2020-12-14
2021-12-14,peak,34851.7857142857,348,2021,2020-12-14
2021-12-15,base,77451.5428571429,349,2021,2020-12-15
2021-12-15,peak,35684.1428571429,349,2021,2020-12-15
2021-12-16,base,74649.0285714286,350,2021,2020-12-16
2021-12-16,peak,33875.1285714286,350,2021,2020-12-16
2021-12-17,base,71582.5285714286,351,2021,2020-12-17
2021-12-17,peak,32447.3714285714,351,2021,2020-12-17
2021-12-18,base,71066.8285714286,352,2021,2020-12-18
2021-12-18,peak,32411.8142857143,352,2021,2020-12-18
2021-12-19,base,72478.6714285714,353,2021,2020-12-19
2021-12-19,peak,33332.4,353,2021,2020-12-19
2021-12-20,base,72106.4571428571,354,2021,2020-12-20
2021-12-20,peak,33871.4714285714,354,2021,2020-12-20
2021-12-21,base,72891.1142857143,355,2021,2020-12-21
2021-12-21,peak,34147.7,355,2021,2020-12-21
2021-12-22,base,74128.3,356,2021,2020-12-22
2021-12-22,peak,33847.0857142857,356,2021,2020-12-22
2021-12-23,base,77510.2857142857,357,2021,2020-12-23
2021-12-23,peak,36270.1428571429,357,2021,2020-12-23
2021-12-24,base,77909.5428571429,358,2021,2020-12-24
2021-12-24,peak,36795.5285714286,358,2021,2020-12-24
2021-12-25,base,85862.7142857143,359,2021,2020-12-25
2021-12-25,peak,40645.0714285714,359,2021,2020-12-25
2021-12-26,base,89633.8142857143,360,2021,2020-12-26
2021-12-26,peak,42473.0142857143,360,2021,2020-12-26
2021-12-27,base,95433.5,361,2021,2020-12-27
2021-12-27,peak,46311.7285714286,361,2021,2020-12-27
2021-12-28,base,97248.7571428571,362,2021,2020-12-28
2021-12-28,peak,47789.4,362,2021,2020-12-28
2021-12-29,base,97021.4714285714,363,2021,2020-12-29
2021-12-29,peak,47880.1,363,2021,2020-12-29
2021-12-30,base,95840.8285714286,364,2021,2020-12-30
2021-12-30,peak,46762.8428571429,364,2021,2020-12-30
2021-12-31,base,97101.3571428571,365,2021,2020-12-31
2021-12-31,peak,48168.9857142857,365,2021,2020-12-31
2022-01-01,base,89204.0285714286,1,2022,2020-01-01
2022-01-01,peak,43926.4,1,2022,2020-01-01
2022-01-02,base,85793.8142857143,2,2022,2020-01-02
2022-01-02,peak,42545.7714285714,2,2022,2020-01-02
2022-01-03,base,80234.8857142857,3,2022,2020-01-03
2022-01-03,peak,39421.6571428571,3,2022,2020-01-03
2022-01-04,base,77218.6571428571,4,2022,2020-01-04
2022-01-04,peak,37996.5285714286,4,2022,2020-01-04
2022-01-05,base,77035.3714285714,5,2022,2020-01-05
2022-01-05,peak,38948.5714285714,5,2022,2020-01-05
2022-01-06,base,75300.5,6,2022,2020-01-06
2022-01-06,peak,38364.0285714286,6,2022,2020-01-06
2022-01-07,base,76350.8571428572,7,2022,2020-01-07
2022-01-07,peak,38312.1,7,2022,2020-01-07
2022-01-08,base,78808.7428571429,8,2022,2020-01-08
2022-01-08,peak,39785.8285714286,8,2022,2020-01-08
2022-01-09,base,80359.5714285715,9,2022,2020-01-09
2022-01-09,peak,40182.0857142857,9,2022,2020-01-09
2022-01-10,base,79961.1285714286,10,2022,2020-01-10
2022-01-10,peak,39043.0714285714,10,2022,2020-01-10
2022-01-11,base,79098.3571428572,11,2022,2020-01-11
2022-01-11,peak,38557.8,11,2022,2020-01-11
2022-01-12,base,77684.0714285714,12,2022,2020-01-12
2022-01-12,peak,37626.5857142857,12,2022,2020-01-12
2022-01-13,base,79067.1714285714,13,2022,2020-01-13
2022-01-13,peak,38309.8714285714,13,2022,2020-01-13
2022-01-14,base,76456.0857142857,14,2022,2020-01-14
2022-01-14,peak,36995.0142857143,14,2022,2020-01-14
2022-01-15,base,73900.4857142857,15,2022,2020-01-15
2022-01-15,peak,35577.5,15,2022,2020-01-15
2022-01-16,base,72422.7,16,2022,2020-01-16
2022-01-16,peak,34942.7,16,2022,2020-01-16
2022-01-17,base,73317.2714285714,17,2022,2020-01-17
2022-01-17,peak,36226.4,17,2022,2020-01-17
2022-01-18,base,73753.7428571429,18,2022,2020-01-18
2022-01-18,peak,36401.4285714286,18,2022,2020-01-18
2022-01-19,base,75090.1285714286,19,2022,2020-01-19
2022-01-19,peak,37120.3428571429,19,2022,2020-01-19
2022-01-20,base,75889.5428571429,20,2022,2020-01-20
2022-01-20,peak,37807.1,20,2022,2020-01-20
2022-01-21,base,77341.3285714286,21,2022,2020-01-21
2022-01-21,peak,38493.5571428572,21,2022,2020-01-21
2022-01-22,base,78314.5142857143,22,2022,2020-01-22
2022-01-22,peak,38874.0571428572,22,2022,2020-01-22
2022-01-23,base,75374.7571428571,23,2022,2020-01-23
2022-01-23,peak,37533.6428571429,23,2022,2020-01-23
2022-01-24,base,75261.2857142857,24,2022,2020-01-24
2022-01-24,peak,37351.3428571429,24,2022,2020-01-24
2022-01-25,base,74776.2428571429,25,2022,2020-01-25
2022-01-25,peak,36719.8857142857,25,2022,2020-01-25
2022-01-26,base,74763.0571428572,26,2022,2020-01-26
2022-01-26,peak,36711.8,26,2022,2020-01-26
2022-01-27,base,76480.7571428572,27,2022,2020-01-27
2022-01-27,peak,37357.6142857143,27,2022,2020-01-27
2022-01-28,base,77693.2571428571,28,2022,2020-01-28
2022-01-28,peak,38008.6285714286,28,2022,2020-01-28
2022-01-29,base,78693.4285714286,29,2022,2020-01-29
2022-01-29,peak,38857.6285714286,29,2022,2020-01-29
2022-01-30,base,80658.6857142857,30,2022,2020-01-30
2022-01-30,peak,39777.6428571429,30,2022,2020-01-30
2022-01-31,base,81397.9285714286,31,2022,2020-01-31
2022-01-31,peak,39603.4714285714,31,2022,2020-01-31
2022-02-01,base,82975.2,32,2022,2020-02-01
2022-02-01,peak,41171.4857142857,32,2022,2020-02-01
2022-02-02,base,82198.0142857143,33,2022,2020-02-02
2022-02-02,peak,40870.3142857143,33,2022,2020-02-02
2022-02-03,base,79064.6714285714,34,2022,2020-02-03
2022-02-03,peak,39453.8,34,2022,2020-02-03
2022-02-04,base,77642.8,35,2022,2020-02-04
2022-02-04,peak,38736.9571428571,35,2022,2020-02-04
2022-02-05,base,77435.5,36,2022,2020-02-05
2022-02-05,peak,38435.4857142857,36,2022,2020-02-05
2022-02-06,base,80045.2714285714,37,2022,2020-02-06
2022-02-06,peak,39080.3714285714,37,2022,2020-02-06
2022-02-07,base,79225.5857142857,38,2022,2020-02-07
2022-02-07,peak,39333.9,38,2022,2020-02-07
2022-02-08,base,79904.7571428571,39,2022,2020-02-08
2022-02-08,peak,39612.4571428571,39,2022,2020-02-08
2022-02-09,base,79886.0285714286,40,2022,2020-02-09
2022-02-09,peak,39669.6142857143,40,2022,2020-02-09
2022-02-10,base,78969.7285714286,41,2022,2020-02-10
2022-02-10,peak,39131.4142857143,41,2022,2020-02-10
2022-02-11,base,78549.7428571429,42,2022,2020-02-11
2022-02-11,peak,39211.5571428572,42,2022,2020-02-11
2022-02-12,base,77998.3,43,2022,2020-02-12
2022-02-12,peak,39148.7857142857,43,2022,2020-02-12
2022-02-13,base,75140.0571428571,44,2022,2020-02-13
2022-02-13,peak,37814.5142857143,44,2022,2020-02-13
2022-02-14,base,75428.7571428572,45,2022,2020-02-14
2022-02-14,peak,37913.4571428571,45,2022,2020-02-14
2022-02-15,base,77137.8428571429,46,2022,2020-02-15
2022-02-15,peak,38542.1714285714,46,2022,2020-02-15
2022-02-16,base,77688,47,2022,2020-02-16
2022-02-16,peak,38485.8571428571,47,2022,2020-02-16
2022-02-17,base,80084.2142857143,48,2022,2020-02-17
2022-02-17,peak,39497.6285714286,48,2022,2020-02-17
2022-02-18,base,82292.6857142857,49,2022,2020-02-18
2022-02-18,peak,40682.8142857143,49,2022,2020-02-18
2022-02-19,base,81599.1428571429,50,2022,2020-02-19
2022-02-19,peak,40052.5428571429,50,2022,2020-02-19
2022-02-20,base,81111.5,51,2022,2020-02-20
2022-02-20,peak,40257.0285714286,51,2022,2020-02-20
2022-02-21,base,80362.3285714286,52,2022,2020-02-21
2022-02-21,peak,39837.5285714286,52,2022,2020-02-21
2022-02-22,base,77752.1571428571,53,2022,2020-02-22
2022-02-22,peak,38625.3,53,2022,2020-02-22
2022-02-23,base,77671.5285714286,54,2022,2020-02-23
2022-02-23,peak,38780.8285714286,54,2022,2020-02-23
2022-02-24,base,76866.7571428571,55,2022,2020-02-24
2022-02-24,peak,38358.6142857143,55,2022,2020-02-24
2022-02-25,base,74179.0142857143,56,2022,2020-02-25
2022-02-25,peak,36736.7428571429,56,2022,2020-02-25
2022-02-26,base,74634.6857142857,57,2022,2020-02-26
2022-02-26,peak,37180.5571428571,57,2022,2020-02-26
2022-02-27,base,76726.0714285714,58,2022,2020-02-27
2022-02-27,peak,38672.8857142857,58,2022,2020-02-27
2022-02-28,base,76027.7,59,2022,2020-02-28
2022-02-28,peak,38287.4285714286,59,2022,2020-02-28
2022-03-01,base,76463.3285714286,60,2022,2020-03-01
2022-03-01,peak,38052.0285714286,60,2022,2020-03-01
2022-03-02,base,75942.3714285714,61,2022,2020-03-02
2022-03-02,peak,37855.3571428572,61,2022,2020-03-02
2022-03-03,base,75823.8857142857,62,2022,2020-03-03
2022-03-03,peak,38009.2428571429,62,2022,2020-03-03
2022-03-04,base,76649.8285714286,63,2022,2020-03-04
2022-03-04,peak,38429.9571428571,63,2022,2020-03-04
2022-03-05,base,76096.1571428571,64,2022,2020-03-05
2022-03-05,peak,38323.1714285714,64,2022,2020-03-05
2022-03-06,base,74467.3428571429,65,2022,2020-03-06
2022-03-06,peak,37651.0285714286,65,2022,2020-03-06
2022-03-07,base,74037.7571428572,66,2022,2020-03-07
2022-03-07,peak,37815.9571428571,66,2022,2020-03-07
2022-03-08,base,73254.8571428571,67,2022,2020-03-08
2022-03-08,peak,37749,67,2022,2020-03-08
2022-03-09,base,74322.1571428571,68,2022,2020-03-09
2022-03-09,peak,38039.7,68,2022,2020-03-09
2022-03-10,base,75165.8285714286,69,2022,2020-03-10
2022-03-10,peak,38348.5428571429,69,2022,2020-03-10
2022-03-11,base,75311.6428571429,70,2022,2020-03-11
2022-03-11,peak,38215.5142857143,70,2022,2020-03-11
2022-03-12,base,74853.2571428572,71,2022,2020-03-12
2022-03-12,peak,37542.7714285714,71,2022,2020-03-12
2022-03-13,base,72809.1428571429,72,2022,2020-03-13
2022-03-13,peak,35776.0571428572,72,2022,2020-03-13
2022-03-14,base,73643.4428571429,73,2022,2020-03-14
2022-03-14,peak,35914.8142857143,73,2022,2020-03-14
2022-03-15,base,72960.8285714286,74,2022,2020-03-15
2022-03-15,peak,35640.3142857143,74,2022,2020-03-15
2022-03-16,base,70406.2857142857,75,2022,2020-03-16
2022-03-16,peak,34571.5142857143,75,2022,2020-03-16
2022-03-17,base,69134.4714285714,76,2022,2020-03-17
2022-03-17,peak,33843.1571428571,76,2022,2020-03-17
2022-03-18,base,67804.9142857143,77,2022,2020-03-18
2022-03-18,peak,33266.6285714286,77,2022,2020-03-18
2022-03-19,base,68774.3285714286,78,2022,2020-03-19
2022-03-19,peak,33908.6428571429,78,2022,2020-03-19
2022-03-20,base,72842.0714285714,79,2022,2020-03-20
2022-03-20,peak,35983.3714285714,79,2022,2020-03-20
2022-03-21,base,73566.8,80,2022,2020-03-21
2022-03-21,peak,36160.2857142857,80,2022,2020-03-21
2022-03-22,base,73636.0285714286,81,2022,2020-03-22
2022-03-22,peak,36247.8857142857,81,2022,2020-03-22
2022-03-23,base,73713.9142857143,82,2022,2020-03-23
2022-03-23,peak,36223.7571428572,82,2022,2020-03-23
2022-03-24,base,72318.5285714286,83,2022,2020-03-24
2022-03-24,peak,35721.6428571429,83,2022,2020-03-24
2022-03-25,base,71538.3428571429,84,2022,2020-03-25
2022-03-25,peak,35454.2571428572,84,2022,2020-03-25
2022-03-26,base,70256.8714285714,85,2022,2020-03-26
2022-03-26,peak,34808.4428571429,85,2022,2020-03-26
2022-03-27,base,68512.3857142857,86,2022,2020-03-27
2022-03-27,peak,34226.9285714286,86,2022,2020-03-27
2022-03-28,base,65816.1571428571,87,2022,2020-03-28
2022-03-28,peak,33056.1285714286,87,2022,2020-03-28
2022-03-29,base,65696.4714285714,88,2022,2020-03-29
2022-03-29,peak,32928.0571428572,88,2022,2020-03-29
2022-03-30,base,66953.1714285714,89,2022,2020-03-30
2022-03-30,peak,33671.1571428571,89,2022,2020-03-30
2022-03-31,base,68489.2,90,2022,2020-03-31
2022-03-31,peak,34650.5285714286,90,2022,2020-03-31
2022-04-01,base,69237.2142857143,91,2022,2020-04-01
2022-04-01,peak,35495.7714285714,91,2022,2020-04-01
2022-04-02,base,67986.0428571429,92,2022,2020-04-02
2022-04-02,peak,35130.2285714286,92,2022,2020-04-02
2022-04-03,base,67308.6285714286,93,2022,2020-04-03
2022-04-03,peak,34407.4,93,2022,2020-04-03
2022-04-04,base,67701.0571428571,94,2022,2020-04-04
2022-04-04,peak,34721.6857142857,94,2022,2020-04-04
2022-04-05,base,68187.3857142857,95,2022,2020-04-05
2022-04-05,peak,35149.5,95,2022,2020-04-05
2022-04-06,base,67385.1428571429,96,2022,2020-04-06
2022-04-06,peak,34331.5142857143,96,2022,2020-04-06
2022-04-07,base,65874.0428571429,97,2022,2020-04-07
2022-04-07,peak,33119.3571428571,97,2022,2020-04-07
2022-04-08,base,63908.3428571429,98,2022,2020-04-08
2022-04-08,peak,31984.7285714286,98,2022,2020-04-08
2022-04-09,base,63028.2,99,2022,2020-04-09
2022-04-09,peak,31492.2714285714,99,2022,2020-04-09
2022-04-10,base,59847.2714285714,100,2022,2020-04-10
2022-04-10,peak,30117.8714285714,100,2022,2020-04-10
2022-04-11,base,59211.0285714286,101,2022,2020-04-11
2022-04-11,peak,29480.8571428571,101,2022,2020-04-11
2022-04-12,base,57586.0428571429,102,2022,2020-04-12
2022-04-12,peak,28194.6428571429,102,2022,2020-04-12
2022-04-13,base,54784.3,103,2022,2020-04-13
2022-04-13,peak,27058.2,103,2022,2020-04-13
2022-04-14,base,52070.4428571429,104,2022,2020-04-14
2022-04-14,peak,26254.2142857143,104,2022,2020-04-14
2022-04-15,base,50239.8142857143,105,2022,2020-04-15
2022-04-15,peak,25196.1857142857,105,2022,2020-04-15
2022-04-16,base,48282.0142857143,106,2022,2020-04-16
2022-04-16,peak,24025.6142857143,106,2022,2020-04-16
